,Unnamed: 0,QId,QPostTypeId,QAcceptedAnswerId,QOwnerUserId,QAnswerCount,QCommentCount,QFavoriteCount,QCommunityOwnedDate,QCreationDate,QScore,QViewCount,QTitle,QBody,QTags,QStackTrace,Webpack,React,Express,Vue,Jest,Moment,Lodash,Asynchronous,Axios
47710,46963,74015565,1,0,11989982,0.0,0.0,0.0,0.0,2022-10-10T13:16:33.350,2.0,255.0,How to retry using axios-retry for POST request on 5XX error,"<p>Here is my implementation-</p>
<pre><code>import axiosRetry from 'Axios-retry'

axiosRetry(axios, { retries: 3 });

axios.post('http://localhost:3005/post',{name: &quot;abc&quot;}) // The first request fails and the second returns 'ok'
  .then(result =&gt; {
    result.data; // 'ok'
  });
</code></pre>
<p>But retry doesn't work because <strong>POST</strong> is a <a href=""https://github.com/softonic/axios-retry/blob/3822205c6d2efc8eaa6a67d000fe7509bdde99b3/es/index.mjs#L19"" rel=""nofollow noreferrer"">Idempotent</a> request, <em>So how can I retry POST method using axios-retry for 5XX</em>?</p>
",<npm><post><axios><yarnpkg><axios-retry>,0.0,0,0,0,0,0,0,0,0,1
47941,47194,74214663,1,74214839,4759176,4.0,1.0,0.0,0.0,2022-10-26T21:56:19.073,1.0,4040.0,"Unexpected identifier: import axios from './lib/axios.js';, require('axios')","<p>I have this <code>js</code> file:</p>
<p><strong>test.js</strong>:</p>
<pre><code>const axios = require('axios');

console.log('test');
</code></pre>
<p>I have installed dependencies by running</p>
<pre><code>npm install
</code></pre>
<p>My folder structure looks like this:</p>
<pre><code>test
  node_modules
  package.json
  package-lock.json
  test.js
</code></pre>
<p>If I remove the first line <code>const axios = require('axios');</code>, and run:</p>
<pre><code>nodejs test.js
</code></pre>
<p>it runs fine and prints <code>test</code>.</p>
<p>However if the first line is present, I get this error:</p>
<pre><code>/home/username/test/node_modules/axios/index.js:1
import axios from './lib/axios.js';
       ^^^^^

SyntaxError: Unexpected identifier
</code></pre>
<p>How do I fix it?</p>
<p>PS</p>
<pre><code>node -v
v18.4.0

nodejs -v
v10.19.0

npm -v
8.12.1
</code></pre>
",<javascript><node.js><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
48405,47658,74569137,1,74703654,20596683,1.0,4.0,0.0,0.0,2022-11-25T06:45:29.177,0.0,230.0,Axios response is raw in npm package,"<p>So I have been trying to publish a npm package.
Requisites:-</p>
<ul>
<li>CommonJs.</li>
<li>Axios (I can change this if you have better options)</li>
<li>typescript</li>
</ul>
<p>So the server response in json when I wrote the code, but when I publish the code to npm, I'm receiving raw data.</p>
<p>I know sometimes axios response is not valid for JSON.parse to parse. I dont have access to the server. I was expecting response as a json which contains jwt tokens and stuff. I have tried to run the same code from git repo(which I publish but response is raw).</p>
<p>Axios response is</p>
<pre><code>data: '\x1F�\b\x00\x00\x00\x00\x00\x04\x03��[��8\x10���~\x1EN\x01\n' +
'�\t\x02�\x12\x14\x12n/�\x02���\b(����\x13�T��&lt;���[�VU��/���ￇgEگ?��lmAx/��\x02\t�]\x10P߮�\x06\x1B\n' +
&quot;HM_\x10���K(�P'Ah��\x00\x00\x12^0��\x15�9h\x04\x07��\x0Ep�\t�I��ju8��ĸ�\x18#sIu@n��|A\x1B\x19#�u\x1D\x06\x10Ĥq���\x1C,P�\x1A�}�i�nk�\r���g�V�_#\x17�LCb��O4��v����À\x1A��\x1FR\x07�\x07\x0F-�\x00
</code></pre>
<p>Expected response :</p>
<pre><code>data:{token:&quot;the_token&quot;,refresh_token:&quot;token&quot;}
</code></pre>
",<node.js><typescript><npm><axios><commonjs>,0.0,0,0,0,0,0,0,0,0,1
48599,47852,74700139,1,0,10958144,1.0,6.0,0.0,0.0,2022-12-06T09:30:04.900,0.0,461.0,NPM Axios > 1.2.0 Library returning some improper response,"<p>I am using Axios library to retrieve Auth0 access tokens.</p>
<pre><code>const { data, status, statusText } = await axios.post( https:auth0.url,
body,
{ headers: { &quot;content-type&quot;: &quot;application/x-www-form-urlencoded&quot; } });
</code></pre>
<p>`</p>
<p>The issue i have is when i am using Axios 1.1.3 to retrieve access-tokens from Auth0 its giving me a proper response.</p>
<p>But when i update the library to 1.2.0 and higher everything breaks. I am getting a response for the same code as raw data</p>
<pre><code>/@����W�{��bhu�E
                :U�ȦG&gt;SQ��6�y:90��w&gt;B���        f�4:cA�P��V/����)��v%�_P�ɳ���ꑄ=lb���-F��zh�^X
��N�ˠ��G�
o����W(�Žx&gt;�͔{�5*�������I������`�
                                ���fA\��x~KS[
j��p�Ӌ&lt;���u�qog�.)0G�FI/��R��OԽ�sm�ԝ{X�vV��s$i���2p`� �h�x_Ц��Z�u�9�X�d���B+P���l �m�h�Y��2���ԙ2
                                                                                                ��Wx0K
�       �Y2IX�d�����P�֎NЂu�qo���f&quot;.AJ��+���K枖0�
</code></pre>
<p>The stranger part is when i try to use the same code to get the result of an open source api.</p>
<pre><code>const results = await axios.post(&quot;www.7timer.info/bin/api.pl?lon=113.17&amp;lat=23.09&amp;product=astro&amp;output=json&quot;,
{ headers: { &quot;content-type&quot;: &quot;application/x-www-form-urlencoded&quot; } });
</code></pre>
<p>I am getting a correct response.
I believe i am only getting this response when i am receiving a token from Auth0. Atleast in my use case</p>
<p>The error i am receiving when i call Auth0 to get tokens is</p>
<pre><code>cause: Error: unexpected end of file
at BrotliDecoder.zlibOnError [as onerror] (node:zlib:189:17) {
errno: -5,
code: 'Z_BUF_ERROR'
}
</code></pre>
<p>Is anyone else facing the same issue?</p>
",<npm><axios>,1.0,0,0,0,0,0,0,0,0,1
49035,48288,74939240,1,0,18096361,0.0,0.0,0.0,0.0,2022-12-28T10:43:59.467,0.0,40.0,how to check each array element and display length of different role in same array,"<p>I have data in API and I can retrieve but on the home page, it shows the length of the different roles. I have two roles engineer and customer in one DB so I can separate that so the length of both roles.</p>
<pre><code>import React, { useEffect, useState } from &quot;react&quot;;
import { Container } from &quot;reactstrap&quot;;
import classes from &quot;../pages/Login.module.css&quot;;
import Building from &quot;../../assets/building.svg&quot;;
import Engineer from &quot;../../assets/engineer.svg&quot;;
import Customer from &quot;../../assets/user.svg&quot;;
import axios from &quot;axios&quot;;
import { AdminMainURL } from &quot;../../variables/constants&quot;;

function HomeView() {
  const [isProjectsLength, setIsProjectsLength] = useState(0);
  const [isEngineersLength, setIsEngineersLength] = useState(0);
  const [isCustomersLength, setIsCustomersLength] = useState(0);
  let n = 8000000000;
  let i = 0;
  let dat = &quot;&quot;;

  const access_token = localStorage.getItem(&quot;access-token&quot;);

  useEffect(() =&gt; {
    //project length
    axios({
      url: `${AdminMainURL}/list_project`,
      method: &quot;get&quot;,
      headers: {
        autherization: access_token,
      },
    }).then((json) =&gt; {
      setIsProjectsLength(json.data.responseData.length);
    });

    //engineers length
    axios({
      url: `${AdminMainURL}/list_user?limit=${n}`,
      method: &quot;get&quot;,
      headers: {
        autherization: access_token,
      },
    }).then((json) =&gt; {
      // console.log(json);
      // for (i = 0; i &lt; json.data.responseData.length; i++) {
      //   if (json.data.responseData[i].role === &quot;Engineer&quot; ) {
      //     console.log(&quot;engineer&quot;);
          setIsEngineersLength(json.data.responseData.length);
        // }
        //   if (json.data.responseData[i].role === &quot;Customer&quot;) {
        //     console.log(i);
        //     setIsCustomersLength(json.data.responseData[i].role.length);
        //   }
        //   dat += `&lt;li&gt;${json.data.responseData[i].role.length}&lt;/li&gt;`
      // }
      // console.log(dat);
      // console.log(i);
      // console.log(json.data.responseData[2].role === &quot;Customer&quot;);
    });
  }, []);

  return (
    &lt;Container&gt;
      &lt;h2 className={`px-10 md:px-20 pt-16 pb-8 ${classes.overview}`}&gt;
        Overview
      &lt;/h2&gt;
      &lt;Container
        className={`px-4 sm:px-8 md:px-14 lg:px-20 xl:px-24 ${classes.overview_cards}`}
      &gt;
        &lt;Container
          className={classes.overview_card}
          style={{ backgroundColor: &quot;#735F87&quot; }}
        &gt;
          &lt;Container className={`${classes.image}`}&gt;
            &lt;img src={Building} alt=&quot;Building&quot; /&gt;
          &lt;/Container&gt;
          &lt;Container className={classes.text}&gt;
            &lt;h2&gt;{isProjectsLength}&lt;/h2&gt;
            &lt;p&gt;Projects&lt;/p&gt;
          &lt;/Container&gt;
        &lt;/Container&gt;

        &lt;Container
          className={classes.overview_card}
          style={{ backgroundColor: &quot;#F35958&quot; }}
        &gt;
          &lt;Container className={`${classes.image}`}&gt;
            &lt;img src={Engineer} alt=&quot;Engineer&quot; /&gt;
          &lt;/Container&gt;
          &lt;Container className={classes.text}&gt;
            &lt;h2&gt;{isEngineersLength}&lt;/h2&gt;
            &lt;p&gt;Engineers&lt;/p&gt;
          &lt;/Container&gt;
        &lt;/Container&gt;

        &lt;Container
          className={classes.overview_card}
          style={{ backgroundColor: &quot;#0090D9&quot; }}
        &gt;
          &lt;Container className={`${classes.image}`}&gt;
            &lt;img src={Customer} alt=&quot;Customer&quot; /&gt;
          &lt;/Container&gt;
          &lt;Container className={classes.text}&gt;
            {/* &lt;h2&gt;{isCustomersLength}&lt;/h2&gt; */}
            &lt;h2&gt;{isEngineersLength}&lt;/h2&gt;
            &lt;p&gt;Customers&lt;/p&gt;
          &lt;/Container&gt;
        &lt;/Container&gt;
      &lt;/Container&gt;
    &lt;/Container&gt;
  );
}

export default HomeView;
</code></pre>
<p>I want a different role length in a card view. so please any solution is there tell me.</p>
",<reactjs><arrays><loops><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
49115,48368,74984854,1,0,14821524,1.0,5.0,0.0,0.0,2023-01-02T16:31:48.827,0.0,629.0,VueJs:Laravel- Add loading spinner that shows in front of the page while all data is loading,"<p>I want to add the loading spinner until data is not loaded. For this I have created a loading component.vue</p>
<pre><code>&lt;template&gt;
    &lt;div class=&quot;preloader&quot; v-if=&quot;show&quot;&gt;
        &lt;div class=&quot;spinner-border&quot; style=&quot;width: 3rem; height: 3rem;&quot; role=&quot;status&quot;&gt;
            &lt;span class=&quot;visually-hidden&quot;&gt;Loading...&lt;/span&gt;
        &lt;/div&gt;
    &lt;/div&gt;
&lt;/template&gt;

&lt;script&gt;
export default {
    name: &quot;PreloaderComponent&quot;,
    data: () =&gt; ({
        show: true
    }),
    mounted(){
        if(Boolean(this.show)) this.showToggle()
    },
    methods: {
        showToggle(){
            setTimeout(() =&gt; {
                this.show = false
            }, 1000)
        }
    }
}
&lt;/script&gt;

&lt;style lang=&quot;scss&quot;&gt;
.preloader {
    position: absolute;
    width: 100%;
    height: 100%;
    left: 0;
    top: 0;
    z-index: 1050;
    background: rgba(0, 0, 0, .3);
    display: flex;
    align-items: center;
    justify-content: center;
}
&lt;/style&gt;
</code></pre>
<p>And Import this component view in our dashboard.vue so that, once all the widgets in dashboard is loaded the spinner disappers . but by adding this code spinner not disappers after all the widgets are loaded.
So i am looking for the solution to Add a black spinner and slightly dim the background while the data on the dashboard is loading that should work for all future API calls we add, so i am trying to find the solution that would solve this problem automatically with Vue.</p>
<p>Finding a solution for how I can add a loading spinner to the dashboard until the pag not loads properly.That only shows the loading spinner for 1 second in all cases;  If the data takes longer to load from the API, then the spinner could disappear after 1 second while data hasn't loaded yet.  Or if the data loads really fast, the user might be stuck waiting for the full second to complete.  The first issue is more concerning, since we need to keep the spinner up until everything has loaded.</p>
",<laravel><vue.js><npm><axios>,0.0,0,0,0,1,0,0,0,0,1
49131,48384,74991582,1,0,11960829,2.0,2.0,0.0,0.0,2023-01-03T09:48:43.023,-1.0,105.0,"Each child in a list should have a unique ""key"" prop, but impossible to clear this issue [Solved]","<p>Found myself in the unique position unable to overcome this error, having looked at all forum posts usually a mapping of some sort. Using the npm pkg react-ui-cards which takes a list of objects to render some stats in the card, requiring the properties name and value.</p>
<p>I used a useEffect hook to fetch this data and store in the array of objects using useState.</p>
<p>Then pass this array of objects to the npm pgk component.</p>
<p>Link To npm pkg with component properties:</p>
<ul>
<li><a href=""https://www.npmjs.com/package/react-ui-cards?activeTab=readme"" rel=""nofollow noreferrer"">https://www.npmjs.com/package/react-ui-cards?activeTab=readme</a></li>
</ul>
<p>I know that when mapping you need a key, so I added property key, but not sure where I can use it to clear this pesky warning. Here is the code snippet:</p>
<pre><code>import React from 'react'
import {
    UserCard
} from 'react-ui-cards';
import './InstallMain.css'
import {
    useEffect,
    useState
} from 'react';
import axios from 'axios';


function InstalllMain() {

    const [stat, setStats] = useState([{}])

    useEffect(() =&gt; {
        async function fetchData() {
            const result = await axios(
                'https://api.github.com/users/nikhilsurfingaus',
            );
            const arr = result.data
            const test = [{
                    key: '1',
                    name: 'Followers',
                    value: arr.followers,
                },
                {
                    key: '2',
                    name: 'Following',
                    value: arr.following,
                },
                {
                    key: '3',
                    name: 'Repos',
                    value: arr.public_repos,
                },
            ]
            setStats(test)

        }
        fetchData();

    }, []);


    return ( &lt;
        &gt;
        &lt;
        div className = &quot;head&quot; &gt;
        &lt;
        h1 &gt; Install Program Guide &lt; /h1&gt; &lt; /
        div &gt; &lt;
        div className = &quot;prof&quot; &gt;
        &lt;
        UserCard float header = 'https://i.imgur.com/vRAtM3i.jpg'
        avatar = 'https://i.imgur.com/XJxqvsU.jpg'
        name = 'Nikhil Naik'
        positionName = 'Github Profile'
        stats = {
            stat
        }
        key = {
            stat.map(a =&gt; a.key)
        }
        /&gt; &lt; /
        div &gt; &lt;
        /&gt;
    )
}

export default InstalllMain
</code></pre>
",<javascript><reactjs><npm><axios><jsx>,0.0,0,0,0,0,0,0,0,0,1
49254,48507,75066016,1,0,20967268,1.0,4.0,0.0,0.0,2023-01-10T05:58:45.823,-2.0,75.0,"How to get response with axios api with ""GET"" method in react native","<p>Here is my code:</p>
<pre class=""lang-js prettyprint-override""><code>axios({
  method: &quot;GET&quot;,
  url: &quot;http://112.196.108.244:9002/api/survey/question/get-question/not-answered/?surveyId=&quot;,
  headers: {
    &quot;content-type&quot;: &quot;application/json&quot;,
    Authorization: `Bearer token-key`,
  },
  body: {
    id: &quot;68367859&quot;,
    isMandatory: &quot;false&quot;,
    paginationFilter: { limit: 10, offset: 0, order: &quot;DESC&quot; },
    filterInput: {
      locationIds: [&quot;1&quot;, &quot;4011403&quot;, &quot;4012144&quot;],
      categoryIds: [
        &quot;twoSubCategories/7898496&quot;,
        &quot;domains/7895290&quot;,
        &quot;subCategories/7896491&quot;,
      ],
    },
  },
})
  .then((response) =&gt; {
    console.log(&quot;response&quot;, response);
  })
  .catch((error) =&gt; {
    console.log(&quot;error&quot;, error.response.data);
  });
</code></pre>
<p>this code gives me error:
The error in console is-</p>
<pre class=""lang-none prettyprint-override""><code>details: &quot;uri=/api/survey/question/get-question/not-answered/&quot;
message: &quot;document key  is not valid.&quot;
status: 400
</code></pre>
",<react-native><npm><axios><get>,0.0,0,1,0,0,0,0,0,0,1
49716,48969,75335762,1,0,20477176,1.0,2.0,0.0,0.0,2023-02-03T12:30:14.037,1.0,458.0,Error trying to install Axios with npm in a Node.js project,"<p>I'm trying to install axios in a personal project for learning Node.js, mongoDB and express and I got stucked at an error when installing it with npm. The problem i get when executing <code>npm i --save axios</code> is this one:</p>
<pre><code>npm WARN config global `--global`, `--local` are deprecated. Use `--location=global` instead.
npm ERR! code EPERM
npm ERR! syscall lstat
npm ERR! path F:\Laboral\Elonial\Curso Node.js\4-natours\node_modules\simple-swizzle
npm ERR! errno -4048
npm ERR! Error: EPERM: operation not permitted, lstat 'F:\Laboral\Elonial\Curso Node.js\4-natours\node_modules\simple-swizzle'       
npm ERR!  [Error: EPERM: operation not permitted, lstat 'F:\Laboral\Elonial\Curso Node.js\4-natours\node_modules\simple-swizzle'] {  
npm ERR!   errno: -4048,
npm ERR!   code: 'EPERM',
npm ERR!   syscall: 'lstat',
npm ERR!   path: 'F:\\Laboral\\Elonial\\Curso Node.js\\4-natours\\node_modules\\simple-swizzle'
npm ERR! }
npm ERR!
npm ERR! The operation was rejected by your operating system.
npm ERR! It's possible that the file was already in use (by a text editor or antivirus),
npm ERR! or that you lack permissions to access it.
npm ERR!
npm ERR! If you believe this might be a permissions issue, please double-check the
npm ERR! permissions of the file and its containing directories, or try running
npm ERR! the command again as root/Administrator.

npm ERR! A complete log of this run can be found in:
npm ERR!     C:\Users\djime\AppData\Local\npm-cache\_logs\2023-02-03T12_21_26_556Z-debug-0.log
</code></pre>
<p>I already tried installing it into the project with administrator permissions through cmd, but got same error. My <code>package.json</code> follows this right now:</p>
<pre class=""lang-json prettyprint-override""><code>{
  &quot;name&quot;: &quot;natours&quot;,
  &quot;version&quot;: &quot;1.0.0&quot;,
  &quot;description&quot;: &quot;Project created by NukeSkull in order to learn node.js, express and mongoDB&quot;,
  &quot;main&quot;: &quot;app.js&quot;,
  &quot;scripts&quot;: {
    &quot;start&quot;: &quot;nodemon server.js&quot;,
    &quot;start:prod&quot;: &quot;SET NODE_ENV=production&amp;&amp;nodemon server.js&quot;,
    &quot;debug&quot;: &quot;ndb server.js&quot;,
    &quot;watch:js&quot;: &quot;parcel watch ./public/js/index.js --out-dir ./public/js --out-file bundle.js&quot;,
    &quot;build:js&quot;: &quot;parcel watch ./public/js/index.js --out-dir ./public/js --out-file bundle.js&quot;
  },
  &quot;author&quot;: &quot;NukeSkull&quot;,
  &quot;license&quot;: &quot;ISC&quot;,
  &quot;dependencies&quot;: {
    &quot;bcryptjs&quot;: &quot;^2.4.3&quot;,
    &quot;cookie-parser&quot;: &quot;^1.4.6&quot;,
    &quot;dotenv&quot;: &quot;^16.0.1&quot;,
    &quot;express&quot;: &quot;^4.18.1&quot;,
    &quot;express-mongo-sanitize&quot;: &quot;^2.2.0&quot;,
    &quot;express-rate-limit&quot;: &quot;^6.6.0&quot;,
    &quot;helmet&quot;: &quot;^3.23.3&quot;,
    &quot;hpp&quot;: &quot;^0.2.3&quot;,
    &quot;jsonwebtoken&quot;: &quot;^8.5.1&quot;,
    &quot;mapbox-gl&quot;: &quot;^2.12.0&quot;,
    &quot;mongoose&quot;: &quot;^5.13.15&quot;,
    &quot;morgan&quot;: &quot;^1.10.0&quot;,
    &quot;nodemailer&quot;: &quot;^6.7.8&quot;,
    &quot;nodemon&quot;: &quot;^2.0.19&quot;,
    &quot;pug&quot;: &quot;^3.0.2&quot;,
    &quot;slugify&quot;: &quot;^1.6.5&quot;,
    &quot;validator&quot;: &quot;^13.7.0&quot;,
    &quot;xss-clean&quot;: &quot;^0.1.1&quot;
  },
  &quot;devDependencies&quot;: {
    &quot;eslint&quot;: &quot;^8.22.0&quot;,
    &quot;eslint-config-airbnb&quot;: &quot;^19.0.4&quot;,
    &quot;eslint-config-prettier&quot;: &quot;^8.5.0&quot;,
    &quot;eslint-plugin-import&quot;: &quot;^2.26.0&quot;,
    &quot;eslint-plugin-jsx-a11y&quot;: &quot;^6.6.1&quot;,
    &quot;eslint-plugin-node&quot;: &quot;^11.1.0&quot;,
    &quot;eslint-plugin-prettier&quot;: &quot;^4.2.1&quot;,
    &quot;eslint-plugin-react&quot;: &quot;^7.30.1&quot;,
    &quot;parcel-bundler&quot;: &quot;^1.12.5&quot;,
    &quot;prettier&quot;: &quot;^2.7.1&quot;
  },
  &quot;engines&quot;: {
    &quot;node&quot;: &quot;&gt;=10.0.0&quot;
  }
}
</code></pre>
<p>How can I solve this error so I can install axios?</p>
",<npm><axios><npm-install>,0.0,0,0,0,0,0,0,0,0,1
49887,49140,75435307,1,0,21203285,0.0,0.0,0.0,0.0,2023-02-13T11:32:56.750,0.0,40.0,React component to NPM package,"<p>How do I convert a React component into an NPM package which uses Tailwind CSS and Axios? Also, which dependencies should I include?</p>
<p>I created a React app folder using create-react-app, then built a component which uses Tailwind CSS for styling and Axios for fetching some records. Now, I need a way to convert it into an NPM package which can be installed and used in any React app using NPM install .
I have already tried building the package and publishing, but each time the dependencies are not working correctly, such as not displaying Tailwind style properly and not recognizing Axios.</p>
",<reactjs><axios><npm-install><npm-publish><npm-package>,0.0,0,0,0,0,0,0,0,0,1
50553,49806,75799120,1,0,8544448,0.0,1.0,0.0,0.0,2023-03-21T09:02:25.530,0.0,270.0,Axios RangeError: WebAssembly.instantiate(): out of memory: wasm memory,"<p>I am trying to make my first steps with Axios on my virtual server and I get the following error with which I do not know what to do:</p>
<pre><code>RangeError: WebAssembly.instantiate(): Out of memory: wasm memory
    at internal/deps/cjs-module-lexer/dist/lexer.js:1:33593
    at async initCJSParse (internal/modules/esm/translators.js:72:5)
    at async Loader.commonjsStrategy (internal/modules/esm/translators.js:185:18)
</code></pre>
<p>I am running the following command in the SSH terminal:
<code>npm start</code></p>
<p>These are my scripts (copied from: <a href=""https://blog.apify.com/web-scraping-with-axios-and-cheerio/"" rel=""nofollow noreferrer"">https://blog.apify.com/web-scraping-with-axios-and-cheerio/</a>)</p>
<p>package.json:</p>
<pre><code>{
  &quot;name&quot;: &quot;axios-test&quot;,
  &quot;version&quot;: &quot;1.0.0&quot;,
  &quot;type&quot;: &quot;module&quot;,
  &quot;description&quot;: &quot;&quot;,
  &quot;main&quot;: &quot;main.js&quot;,
  &quot;scripts&quot;: {
    &quot;test&quot;: &quot;echo \&quot;Error: no test specified\&quot; &amp;&amp; exit 1&quot;,
    &quot;start&quot;: &quot;node main.js&quot;
  },
  &quot;keywords&quot;: [],
  &quot;author&quot;: &quot;&quot;,
  &quot;license&quot;: &quot;ISC&quot;,
  &quot;dependencies&quot;: {
    &quot;axios&quot;: &quot;^1.3.4&quot;
  }
}

</code></pre>
<p>main.js:</p>
<pre><code>import axios from &quot;axios&quot;;

const response = await axios.get(&quot;https://www.google.com&quot;);
const html = response.data;
console.log(html);
</code></pre>
<p>I have searched in this forum and on the web, but I am not really able figure out how to fix this.
I am running Node.js in version 14.21.1.</p>
<p>I would appreciate any help!</p>
",<node.js><npm><axios>,1.0,0,0,0,0,0,0,0,0,1
50684,49937,75862787,1,0,12831209,0.0,3.0,0.0,0.0,2023-03-28T06:01:57.267,0.0,37.0,Cannot read properties of undefined (reading '@@__symbol:iterator),"<p>I'm updating my React project from 16.13.1 to 18.2.0, in the project I'm using Axios when I updated Axios to 1.3.4 this error happened how can I fix this?</p>
<p>when I downgraded to the previous version it works</p>
<p><a href=""https://i.stack.imgur.com/9XHkc.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/9XHkc.png"" alt=""enter image description here"" /></a></p>
",<javascript><reactjs><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
51191,50444,76135977,1,0,2337484,0.0,1.0,0.0,0.0,2023-04-29T11:29:06.807,0.0,27.0,Axios for page crawling. Cannot pass a variable url,"<p>I'm using Axios to crawl a page but I need to initialise the url and can't pass a variable via a form. I'm trying to send the url via an input form but I cannot change the url. And when I place the axios call in a function, I get a lexical error. Can this be achieved via Axios? Or am I using the wrong tool?</p>
<p>Just need to be able to pass a url via a form submit and return the data.</p>
",<node.js><express><npm><web-scraping><axios>,0.0,0,0,1,0,0,0,0,0,1
51455,50708,76283281,1,0,8112213,0.0,0.0,0.0,0.0,2023-05-18T17:48:31.723,0.0,13.0,Issue requesting files stored on basecamp from server and client,"<p>I am trying to load files stored within a basecamp project into a pdf viewer in a react app.</p>
<p>When I get the data from the API, if I go to the link in app_download_url the file will open if I am logged in or ask for login info first.</p>
<p>When I try to make the call from the server with the users access token it gives a 404, if I make it from the client side it gives me a CORS error.</p>
<p>Here is the code from the server I am trying:</p>
<pre><code>const response = await axios.get(url, {
method:'POST',
headers: {
'Authorization': `Bearer ${accessToken}`,
'Accept': 'application/pdf',
'Content-Type': 'application/pdf' // Adjust the content type according to your file type
},
responseType: 'stream'
});
</code></pre>
<p>the provided url is the app_download_url string return from the getDocuments call to the api.</p>
<p>In the client I have tried to load it directly into the PDF viewer, and tried to make an axios call and both give cors errors. I have tried withCredentials, and by providing the access token in the header.</p>
<p>Is the possible to do? What am I doing wrong? Any help would be awesome.</p>
",<npm><axios><oauth><http-headers><basecamp>,0.0,0,0,0,0,0,0,0,0,1
51542,50795,76343350,1,0,21598916,0.0,1.0,0.0,0.0,2023-05-26T18:15:55.537,0.0,41.0,Installing dependencies -Installing node modules - npm ERR! Cannot read property 'axios' of undefined,"<p>I'm facing an issue while deploying my Node.js application to Heroku. I have followed the troubleshooting steps provided in the documentation, but the error persists, preventing the successful deployment of my application.</p>
<p>Here is the error message I encountered during the deployment process:</p>
<pre><code>-----&gt; Installing dependencies
       Installing node modules
       npm ERR! Cannot read property 'axios' of undefined
       
       npm ERR! A complete log of this run can be found in:
       npm ERR!     /tmp/npmcache.txzIw/_logs/2023-05-26T17_33_46_596Z-debug.log
-----&gt; Build failed
</code></pre>
<p>I have already ensured that the 'axios' package is correctly declared as a dependency in my package.json file. Locally, the application runs without any issues. I have also cleared the npm cache, reinstalled dependencies, and double-checked for circular dependencies.</p>
<p>I have reviewed the provided debug log file (/tmp/npmcache.txzIw/_logs/2023-05-26T17_33_46_596Z-debug.log), but it does not offer additional insights into the root cause of the problem.</p>
<p>Please let me know if there are any specific configurations or steps that I might have missed or if there are any alternative solutions that I could explore.</p>
",<node.js><deployment><axios><undefined><npm-package>,0.0,0,0,0,0,0,0,0,0,1
51856,51109,76506757,1,76506872,15978297,1.0,0.0,0.0,0.0,2023-06-19T12:44:47.653,1.0,69.0,axios-curlirize npm not printing proxy in console log,"<p>I am using <strong>axios</strong> and <strong>axios-curlirize</strong> npm libraries in my code. It is working for all API calls. But one of my API is using a proxy, when I hit that API axios-curlirize package prints <strong>curl request</strong> for it in console, but it doesn't print the complete curl request for that API including the proxy settings.</p>
<p>I want to get the complete curl request with proxy settings in it.</p>
<p>I am using these libraries. When I make a hit to my API, I get this in console.</p>
<pre><code>import axios from 'axios';
import curlirize from 'axios-curlirize';
curlirize(axios);

curl -X GET &quot;http://host:port/url&quot; -H &quot;Authorization:Basic token&quot;
</code></pre>
<p>But I am not getting the complete curl request with proxy settings in it.</p>
",<node.js><express><npm><curl><axios>,0.0,0,0,1,0,0,0,0,0,1
51940,51193,76551152,1,0,22129072,1.0,0.0,0.0,0.0,2023-06-25T15:30:17.907,0.0,314.0,apisauce npm is giving error (Uncaught TypeError: axios.create is not a function) in my mac in my reactjs project,"<p>I am getting this error in console of browser. However, it had started after when I had done factory reset of my MacBook. I have no idea why I am getting this error in this npm. Because I had used this npm for calling APIs in many project. I had even tried to create new ReactJs project and installed apisauce in that project too. When I called API in that project as well. I was getting same error there too. Please help me fix the issue.</p>
<p>This is my error which I am getting in browser console:</p>
<pre><code>Uncaught TypeError: axios.create is not a function
    at create (apisauce.js:1:1)
    at ./src/api/privateClient.js (privateClient.js:16:1)
    at options.factory (react refresh:6:1)
    at __webpack_require__ (bootstrap:24:1)
    at fn (hot module replacement:62:1)
    at ./src/api/common.js (App.js:36:1)
    at options.factory (react refresh:6:1)
    at __webpack_require__ (bootstrap:24:1)
    at fn (hot module replacement:62:1)
    at ./src/App.js (logo.svg:30:1)
</code></pre>
<p>That is how I am calling apisauce npm for API:</p>
<pre><code>import settings from &quot;./settings&quot;;
import { create } from &quot;apisauce&quot;;

const token = &quot;testcookietoken&quot;;

const getToken = () =&gt; {
  try {
    return token;
  } catch (e) {
    console.log(&quot;Error getting access token: &quot; + e);
  }
};

const privateAPIClient = create({
  baseURL: settings.API_BASE_URL,
});

privateAPIClient.addAsyncRequestTransform(async (request) =&gt; {
  const authToken = await getToken();
  console.log(
    &quot; ~ file: privateClient.js:22 ~ privateAPIClient.addAsyncRequestTransform ~ authToken:&quot;,
    authToken
  );
  if (!authToken) {
    return;
  }
  request.headers[&quot;Authorization&quot;] = &quot;Bearer &quot; + authToken;
});

export default privateAPIClient;

</code></pre>
<p>I have tried apisauce npm as above. I was expecting it to call API like it was before. However, it is giving above error in browser console.</p>
",<npm><axios><runtime-error><apisauce>,1.0,0,0,0,0,0,0,0,0,1
